lon,lat,label,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_range,ndvi_first,ndvi_last,overall_change,largest_drop,ndvi_slope,early_mean,late_mean,early_late_change,min_ndvi_timestep
-54.7287188903936,-3.582797643836982,deforested,0.5614166942735513,0.171511448835649,0.3802197873592376,0.8867716193199158,0.5065518319606781,0.8867716193199158,0.5311004519462585,-0.3556711673736572,-0.08249211311340332,-0.017740783289722756,0.6685710276166598,0.4542623609304428,-0.21430866668621695,13
-54.56626500224468,-3.60339076722444,deforested,0.5658647653957208,0.11256786952458354,0.4466403126716614,0.8868700861930847,0.44022977352142334,0.8868700861930847,0.5478323101997375,-0.33903777599334717,-0.4244440197944641,-0.009964860405610933,0.6247664988040924,0.5069630319873492,-0.11780346681674325,3
-54.718959781459496,-3.6454575409250296,deforested,0.5927541504303614,0.09908663934731499,0.461429238319397,0.8539325594902039,0.3925033211708069,0.8539325594902039,0.6038678288459778,-0.2500647306442261,-0.16475975513458252,-0.004528414114661806,0.6136374225219091,0.5718708783388138,-0.04176654418309533,4
-54.7123795462593,-3.608807552904204,deforested,0.5491950524350008,0.12731474334298437,0.4773638844490051,0.8912855982780457,0.4139217138290405,0.8736299276351929,0.5536602735519409,-0.31996965408325195,-0.26400309801101685,-0.009585645963316349,0.5916814828912417,0.5067086219787598,-0.0849728609124819,4
-54.66558783053754,-3.671162453662343,deforested,0.6356884303192297,0.12404929797075999,0.3591616451740265,0.9270073175430298,0.5678456723690033,0.9004920721054077,0.5757575631141663,-0.32473450899124146,-0.3064141273498535,-0.01169738527225409,0.7135738581418991,0.5578030024965605,-0.15577085564533866,13
-54.55525491447919,-3.510465991818131,deforested,0.6095011594394842,0.1802712536395575,0.3513238430023193,0.8982652425765991,0.5469413995742798,0.8982652425765991,0.563049852848053,-0.33521538972854614,-0.4964814186096192,-0.01710796720307803,0.7022773176431656,0.516725001235803,-0.18555231640736258,8
-54.63149147238474,-3.621735688224785,deforested,0.5036604752143224,0.14880208919782123,0.3139138519763946,0.888169527053833,0.5742556750774384,0.8727343082427979,0.4909383952617645,-0.3817959129810333,-0.32321637868881226,-0.013491486492364275,0.5777008384466171,0.4296201119820277,-0.14808072646458942,18
-54.65232125954484,-3.6289350379726866,deforested,0.48004813492298126,0.148136985242263,0.2880044281482696,0.8630136847496033,0.5750092566013336,0.8630136847496033,0.5978465676307678,-0.26516711711883545,-0.31812334060668945,0.0011642252103142203,0.44470112522443134,0.5153951446215311,0.0706940193970998,9
-54.63646351349585,-3.571359923282766,deforested,0.4807207038005193,0.09910653046706597,0.2960893809795379,0.6261261105537415,0.33003672957420355,0.563829779624939,0.569467306137085,0.005637526512145996,-0.08051568269729614,-0.0017480127966922117,0.5046385104457537,0.4568028971552849,-0.047835613290468815,14
-54.66241196002521,-3.586106258137225,deforested,0.5344418274859587,0.19703103853568785,0.2600084245204925,0.8863534927368164,0.6263450682163239,0.8863534927368164,0.2609946429729461,-0.6253588497638702,-0.12529045343399048,-0.023506339334923264,0.6629875575502714,0.4058960974216461,-0.25709146012862527,22
-54.651601829393634,-3.628446443212865,deforested,0.4981228845814864,0.16085948920003645,0.2524682581424713,0.8699372410774231,0.6174689829349518,0.8699372410774231,0.5902864336967468,-0.27965080738067627,-0.3176423907279968,0.001916872690553265,0.45831060657898587,0.5379351625839869,0.07962455600500101,9
-54.56723230075394,-3.600483180789667,deforested,0.4764922310908635,0.1650295108888113,0.2934951782226562,0.8854792714118958,0.5919840931892395,0.8619654774665833,0.4497883915901184,-0.41217708587646484,-0.18222039937973022,-0.0170175791564195,0.5781047095855077,0.37487975259621936,-0.20322495698928839,17
-54.606772063609064,-3.5260653633917,deforested,0.5870843070248762,0.16474916948517723,0.2734592854976654,0.8705369830131531,0.5970776975154877,0.8440585732460022,0.3249134123325348,-0.5191451609134674,-0.2522455155849457,-0.020742362180481762,0.7092937181393305,0.464874895910422,-0.24441882222890848,14
-54.68181353875999,-3.573380660549681,deforested,0.5281501623491446,0.19428148322111657,0.2415988743305206,0.8813760280609131,0.6397771537303925,0.8514443039894104,0.5043208003044128,-0.34712350368499756,-0.16216832399368286,-0.01959479442109229,0.6712635730703672,0.38503675162792206,-0.28622682144244516,13
-54.64615298207605,-3.698051229294476,deforested,0.7299976969758669,0.1041020403513989,0.5752621293067932,0.8807281851768494,0.30546605587005615,0.8807281851768494,0.5883272290229797,-0.29240095615386963,-0.10601526498794556,-0.013417049931443248,0.8182362616062164,0.6417591323455175,-0.17647712926069892,19
-54.71520818985223,-3.6147376794468657,deforested,0.6519625124831995,0.13498146899089414,0.3936682641506195,0.8852076530456543,0.4915393888950348,0.8310698866844177,0.3936682641506195,-0.4374016225337982,-0.15563806891441345,-0.01835228250078532,0.7691076397895813,0.5348173851768175,-0.23429025461276376,23
-54.56461329665686,-3.6061439252467737,deforested,0.5282562461992105,0.15809979738933622,0.3984108865261078,0.8924611806869507,0.4940502941608429,0.8924611806869507,0.5308979153633118,-0.3615632653236389,-0.2958809733390808,-0.012717909437158826,0.5947391639153162,0.4617733284831047,-0.13296583543221152,15
-54.69135551847045,-3.529459233757382,deforested,0.6578371400634447,0.147804478444654,0.4532843828201294,0.9000276327133179,0.4467432498931885,0.896287202835083,0.533564031124115,-0.362723171710968,-0.11363935470581055,-0.019176302604053282,0.7851391434669495,0.5305351366599401,-0.25460400680700934,18
-54.72247222259662,-3.6436349929692207,deforested,0.5636091455817223,0.12497217075669642,0.4269892275333404,0.9150227904319764,0.48803356289863603,0.8506179451942444,0.6019808053970337,-0.2486371397972107,-0.4817747175693513,-0.005732902884483337,0.5979468847314516,0.5292714064319929,-0.06867547829945875,15
-54.56977509202688,-3.676276619327669,deforested,0.5766129804154237,0.16590229242043975,0.2934220135211944,0.8670157194137573,0.5735937058925629,0.8670157194137573,0.3467261791229248,-0.5202895402908325,-0.16690516471862793,-0.016108507682447818,0.659898929297924,0.4933270315329234,-0.16657189776500064,9
-54.63985940093805,-3.578181162868917,deforested,0.636054960389932,0.17865269182997826,0.2929936349391937,0.8638596534729004,0.5708660185337067,0.8638596534729004,0.3457076549530029,-0.5181519985198975,-0.20710596442222595,-0.02297982057799463,0.7902393639087677,0.4818705568710963,-0.3083688070376714,20
-54.68463312661746,-3.500046991052253,deforested,0.39986189113308984,0.18558085199750457,0.0879689529538154,0.8483834862709045,0.7604145333170891,0.8483834862709045,0.5064327716827393,-0.3419507145881653,-0.5919771045446396,0.0011377112275880409,0.35864590915540856,0.4410778731107712,0.08243196395536262,8
-54.59529605319224,-3.609933380157986,deforested,0.6643479404350122,0.15498657119732787,0.4381247758865356,0.8768253922462463,0.43870061635971075,0.8768253922462463,0.4381247758865356,-0.43870061635971075,-0.40336465835571295,-0.016658892437167762,0.7818795541922251,0.5468163266777992,-0.23506322751442588,23
-54.640665249592374,-3.5713368752738415,deforested,0.6685780398547649,0.14230320583492645,0.4721737504005432,0.8613119125366211,0.3891381621360779,0.8437086343765259,0.4721737504005432,-0.37153488397598267,-0.09693408012390137,-0.018427003920078264,0.7969649831453959,0.540191096564134,-0.2567738865812619,23
-54.71774708272379,-3.661687485127562,deforested,0.643382137020429,0.11341095670288845,0.5108579397201538,0.856529712677002,0.34567177295684814,0.856529712677002,0.5525606274604797,-0.3039690852165222,-0.06839239597320557,-0.0149648920867754,0.7397906382878622,0.5469736357529958,-0.19281700253486633,16
-54.58384184616042,-3.676922527083819,deforested,0.552622567396611,0.23666128419352012,-0.0513292960822582,0.8850998282432556,0.9364291243255138,0.8850998282432556,0.2810204923152923,-0.6040793359279633,-0.4052316546440125,-0.016668255670886957,0.6350413278366128,0.47020380695660907,-0.16483752088000375,8
-54.74983676325907,-3.521784997613433,deforested,0.6358461491763592,0.183150056586267,0.3715731799602508,0.8826087117195129,0.5110355317592621,0.8826087117195129,0.3715731799602508,-0.5110355317592621,-0.1712495982646942,-0.023889493333256743,0.7881129682064056,0.4835793301463127,-0.3045336380600929,23
-54.74854693090674,-3.657359061150365,deforested,0.5116132013499737,0.16605811504770066,0.2342778146266937,0.8884353637695312,0.6541575491428375,0.8884353637695312,0.5985169410705566,-0.2899184226989746,-0.25627708435058594,0.0023245455259862323,0.4586179976662,0.5646084050337473,0.10599040736754733,6
-54.64358158639866,-3.62326004131783,deforested,0.5791343860328197,0.15904611933122545,0.363499253988266,0.898074746131897,0.534575492143631,0.8742393255233765,0.3919805586338043,-0.48225876688957214,-0.23132672905921936,-0.015244002018285815,0.6786577751239141,0.47961099694172543,-0.1990467781821887,6
